ts:2024-05-23T20:00:17+02:00 t:21.53 h:81 b:2.709
ts:2024-05-23T20:30:12+02:00 t:21.52 h:81 b:2.710
ts:2024-05-23T21:00:12+02:00 t:21.48 h:81 b:2.710
ts:2024-05-23T21:30:13+02:00 t:21.53 h:81 b:2.694
ts:2024-05-23T22:00:11+02:00 t:21.60 h:82 b:2.694
ts:2024-05-23T22:30:12+02:00 t:21.69 h:82 b:2.694
ts:2024-05-23T23:00:17+02:00 t:21.71 h:81 b:2.694
ts:2024-05-23T23:30:18+02:00 t:21.80 h:82 b:2.696
ts:2024-05-24T00:00:11+02:00 t:21.83 h:81 b:2.696
ts:2024-05-24T00:30:17+02:00 t:21.85 h:82 b:2.730
ts:2024-05-24T01:00:13+02:00 t:21.85 h:82 b:2.730
ts:2024-05-24T01:30:14+02:00 t:21.84 h:82 b:2.694
ts:2024-05-24T02:00:18+02:00 t:21.85 h:82 b:2.694
ts:2024-05-24T02:30:12+02:00 t:21.85 h:82 b:2.726
ts:2024-05-24T03:00:11+02:00 t:21.88 h:82 b:2.695
ts:2024-05-24T03:30:11+02:00 t:21.90 h:81 b:2.695
ts:2024-05-24T04:00:16+02:00 t:21.90 h:81 b:2.696
ts:2024-05-24T04:30:16+02:00 t:21.87 h:81 b:2.696
ts:2024-05-24T05:00:16+02:00 t:21.87 h:81 b:2.698
ts:2024-05-24T05:30:14+02:00 t:21.91 h:81 b:2.698
ts:2024-05-24T06:00:13+02:00 t:21.92 h:81 b:2.698
ts:2024-05-24T06:30:15+02:00 t:21.99 h:81 b:2.698
ts:2024-05-24T07:00:14+02:00 t:21.96 h:81 b:2.694
ts:2024-05-24T07:30:16+02:00 t:22.01 h:82 b:2.694
ts:2024-05-24T08:00:12+02:00 t:22.01 h:82 b:2.691
ts:2024-05-24T08:30:14+02:00 t:22.06 h:82 b:2.691
ts:2024-05-24T09:00:12+02:00 t:22.02 h:82 b:2.727
ts:2024-05-24T09:30:12+02:00 t:22.00 h:81 b:2.727
ts:2024-05-24T10:00:11+02:00 t:21.96 h:81 b:2.693
